business_name,author_name,text,rating,rating_category,place_url
Ayasofya Turkish Restaurant,Natasha M,"Came here for a birthday dinner with a group of 5, and overall, the food was quite good. The steak and lamb ribs were cooked perfectly, and the mashed potatoes were a nice complement. However, the sauce was a bit on the salty side. Everyone enjoyed their meals, and the desserts were delicious—not overly sweet, which was a nice touch.

The downside was the lack of proper steak knives. We were given butter knives to cut through the steak and lamb ribs. When we asked, we were told that they had just added these dishes to the menu and were still waiting for steak knives to arrive. While understandable, it would have been better if they had waited for the knives before launching the new dishes or at least informed customers of the situation and maybe offered to assist with cutting.

The prices are a bit on the steep side, but for a special occasion, it's worth it, especially since the food was enjoyable overall.",5.0,positive,"https://www.google.com/maps/place/Ayasofya+Turkish+Restaurant/@1.3548586,103.686695,12z/data=!3m1!5s0x31da19b11ef5b599:0xe92832402865d596!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da192f73b5b92f:0xe4ce11d6aca8d61e!8m2!3d1.3018398!4d103.8593332!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESdHVya2lzaF9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJpTVhGMU0weDNFQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABBM!16s%2Fg%2F11qqyh5xjs"
Osteria Mozza,Tri Noviardi Thamrin,"Came here for lunch to celebrate my wife's birthday, the pizza is definitely better than the pasta, and the sweets are absolutely amazing. The service team is also very friendly, attentive and made the effort to make us feel special. 5 stars for the team.",5.0,positive,"https://www.google.com/maps/place/Osteria+Mozza/@1.2796868,103.6998143,12z/data=!3m1!5s0x31da199173a982cf:0x64dca853441e6450!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da19a58350782d:0x36052098d7a901fd!8m2!3d1.302036!4d103.8358858!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESaXRhbGlhbl9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJsTldOdU1HcEJSUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECAAQSA!16s%2Fg%2F11sx6ym8jg"
Ichiban Sushi (Bukit Panjang),Joanne Low,"the man manager is very rude. firstly, he wears “mask” while working in an f&b establishment with the mask half on his face with mouth exposed and talking to his fellow colleagues in the store. Do you not know that saliva can fly? Hasn’t covid already happened? Second, saw a cockroach at the table beside. Ew. Last time it was always full house and bustling. Now? Looks like a far cry from the past. Standards really horrible. Prices inflated like mad. Service horrible.",1.0,negative,"https://www.google.com/maps/place/Ichiban+Sushi+(Bukit+Panjang)/@1.4019304,103.7148171,14z/data=!3m1!5s0x31da11a3374a817f:0xf89e363c4a8eb0ee!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da11a3376b7851:0x3104354d37f8432e!8m2!3d1.3796233!4d103.7643375!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgETamFwYW5lc2VfcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VRM04xbHhTazVuRUFFqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECAAQRA!16s%2Fg%2F1v1tklp8"
Anjana Kitchen,Damith Silva,"This is my Second visit to this Amazing place. Honestly I should say that I came from Sri Lanka recently and this restaurant is the best restaurant which I found in Singapore so far
I mean you can taste one of the best. Delicious Indian ( same like Sri Lankan) foods with lot of varieties for very Reasonable price ( honestly I was surprised with prices that they offer for these quality foods and meals sets )

I am expecting to vieit this place at least two times a month since I am very far from here , but still I wanna cone here not only to have good fooods
But to have some good relaxation with this calm and quiet vibe around my table

So thank you owners for providing such good quality service for affordable prices for the people like us
👌❤️
And should this place reach and remain success all the time",5.0,positive,"https://www.google.com/maps/place/Anjana+Kitchen/@1.3337337,103.706606,14z/data=!3m1!5s0x31da112da375f403:0x5dbfbefd1ac1311c!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da1194396dc52b:0xf7a8ab06ea4e0e6d!8m2!3d1.330109!4d103.744756!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgERaW5kaWFuX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTnROVTU1ZURWM1JSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABA3!16s%2Fg%2F11gyxlsv38"
Siam Square Mookata - Best Mookata Restaurant in Singapore,Aaron Chin,I feel its quite nice. But maybe next time can put recommended portion pax cause I am worried about over or under ordering the food for my group.,4.0,positive,"https://www.google.com/maps/place/Siam+Square+Mookata+-+Best+Mookata+Restaurant+in+Singapore/@1.3619464,103.7093647,14z/data=!3m1!5s0x31da103c558023f9:0xd6d6fdca2f172827!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da103daf99f6b9:0x1eb211db888a208e!8m2!3d1.348023!4d103.743534!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEPdGhhaV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5YTkV4aFJXUjNFQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQUIgwQQOw!16s%2Fg%2F11c1nf9_pf"
Restaurant Ibid,Hui Bin Kam,A truly must return if you are particular about the food! This is actually our 2nd time back here and each dish is simply impressive. Absolutely love the chef’s use of different spices to bring out the taste of each main ingredient.,5.0,positive,"https://www.google.com/maps/place/Restaurant+Ibid/@1.2864337,103.8122876,14z/data=!3m1!5s0x31da190bae715557:0x502a7bf9647deacb!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da190bae4d46cd:0x281bbaa16152ead9!8m2!3d1.2864337!4d103.8483365!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEXYXNpYW5fZnVzaW9uX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTlBYelJQUmtkUkVBRaoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBAgvEEY!16s%2Fg%2F11f3x582jr"
Latiffa Huri - Famous Nasi Lemak,Linq,"Nasi Lemak is piping hot. Really delicious. Queue was already long before it opened.

Chicken wings tasted okay, rendang is great!
Sambal is a little too sweet for my liking.",3.0,neutral,"https://www.google.com/maps/place/Latiffa+Huri+-+Famous+Nasi+Lemak/@1.3399257,103.6702397,14z/data=!3m1!5s0x31da0fdef460f5d3:0x190de3426bf180ef!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0fde90b866fd:0xe28fdf8b8796b08f!8m2!3d1.349056!4d103.7241507!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEMaGF3a2VyX3N0YWxsmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5LZUhGaFdrZG5FQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIEhAb!16s%2Fg%2F11b6v2172c"
The Ranch,Aurora Blaze,"Nice place to have a quiet meal. Service was good, but waiter seems v anxious to keep clearing the table. Made our meal feel abit rushed. Food was good, beef was decent and tender. Everything was on the pricey side but overall a good experience.",5.0,positive,"https://www.google.com/maps/place/The+Ranch/@1.305512,103.6858988,12z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da19a02f30ca4d:0xe2c830682cafd543!8m2!3d1.2965983!4d103.8553975!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgELc3RlYWtfaG91c2WaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmFkMlZ0VkhkM1JSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABBM!16s%2Fg%2F11f537tff8"
Ma Cuisine,Motono Tatsuo,"Overall good restaurant.

Good point
Great food with Wine

Improvement point
No menu in homepage
Wines are quite expensive but great selections
Volume- we were told by a lady that appetizer is small for one person. And main dishes are for one person. The reality: main dish lamb was for 4 people portion. Octopus - appetizer is not a small portion. We are average Asians. I felt like I was in US.
Poor Communication - I changed the number of guest from 4 to 3 one week before. But their reservation was still 4. I sent a message of birthday cake plate in advance but no confirmation in advance and no arrangement on the day. Big question - Michelin Star restaurant cannot do this ?",3.0,neutral,"https://www.google.com/maps/place/Ma+Cuisine/@1.2783104,103.6976219,12z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da196da0a70643:0x1cef2c4953bcafb0!8m2!3d1.2783104!4d103.8418175!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgERZnJlbmNoX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTnlhalIxZVRsM1JSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIPBA6!16s%2Fg%2F11f0kqgnh8"
Restaurant Fiz,Victoria-Kew Chan,"Had an absolutely lovely time with my family here. All the dishes were deliciously unique and creative, with decent portions for the mains. …",5.0,positive,"https://www.google.com/maps/place/Restaurant+Fiz/@1.2796868,103.6998143,12z/data=!3m1!5s0x31da196cd6fdf57f:0x78706161cb9e1044!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da195fe236cb27:0x5b6b71d5b37f7798!8m2!3d1.2796868!4d103.8440099!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEWZmluZV9kaW5pbmdfcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSMmJrdHBUamhSUlJBQqoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBAg5EEU!16s%2Fg%2F11twq106xc"
Restaurant JAG,Su Mi Kim,"The food was unique and intriguing, with ingredients that were new to me and made for an exciting experience. However, the meal took far too long for my liking—at least two hours for a lunch course. At times, the gaps between courses felt unnecessarily drawn out; for instance, we often finished one dish but had to wait a while for the next to arrive. Additionally, the service didn’t feel particularly welcoming or friendly, which dampened the overall experience. While the food itself was memorable, I’m torn about whether I’d want to visit again.",4.0,positive,"https://www.google.com/maps/place/Restaurant+JAG/@1.2796868,103.6998143,12z/data=!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da1952073eff29:0x2d6764446a838a2a!8m2!3d1.2911018!4d103.8402617!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEKcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOaWQzTlBNalZCUlJBQqoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBAh6EDo!16s%2Fg%2F11ff1ydx9z"
Artichoke,SM H,"Artichoke changed their mezze menu to a mozza menu and dayum… I was impressed. Sat at the counter and the chef in front had a “let’s hope this was a good idea” t-shirt and indeed, I do think it’s an excellent idea to pivot to pizza. …",5.0,positive,"https://www.google.com/maps/place/Artichoke/@1.2928106,103.6945036,12z/data=!3m1!5s0x31da19863df2af2b:0xd871e5142f922b9!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da19bb14aa3acd:0xb93393ff7723e838!8m2!3d1.2928106!4d103.8386992!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEQcGl6emFfcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSd2JGQlBWVmxCRUFFqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECC0QRg!16s%2Fg%2F1tm1mzwn"
Buona Terra,Genta,"Buona Terra, a Michelin-starred gem in Singapore, offers a dining experience that seamlessly blends exquisite Italian cuisine with an elegant atmosphere. From the moment you step into the restaurant, you're greeted with a warm and sophisticated ambience, setting the stage for a memorable meal.

The menu, a testament to culinary artistry, is a journey through contemporary Italian flavors with a creative twist. Each dish is meticulously crafted, showcasing the freshest ingredients and a perfect balance of flavors. The signature dishes, such as the handmade pasta and the expertly cooked seafood, are a true delight, leaving your taste buds tantalized.

What elevates the dining experience at Buona Terra is the impeccable service. The staff is knowledgeable, attentive, and genuinely enthusiastic about ensuring every guest has a wonderful time. Their recommendations for wine pairings are particularly noteworthy, enhancing the flavors of each course.

The restaurant's intimate setting makes it an ideal spot for special occasions or a romantic evening. The attention to detail in the decor complements the overall sophisticated vibe of the place.

In summary, Buona Terra is a culinary jewel in Singapore's dining scene. Its combination of exceptional Italian cuisine, a warm and elegant setting, and top-notch service rightfully earns its Michelin star and makes it a must-visit for those seeking an extraordinary dining experience.",5.0,positive,"https://www.google.com/maps/place/Buona+Terra/@1.305512,103.6858988,12z/data=!3m1!5s0x31da19eda2855a27:0x31a363b84874d0e6!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da19ed9ecdf425:0xe97a333ec302706e!8m2!3d1.310717!4d103.834701!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESaXRhbGlhbl9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU15ZHpoMVNpMVJSUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEFCK8BEEk!16s%2Fg%2F12xqc5ncv"
Saint Pierre,slugontheface,"Very clean and elegant dining room with a great view of the bay area facing Marina Bay Sands.
Service was excellent. …",3.0,neutral,"https://www.google.com/maps/place/Saint+Pierre/@1.2783104,103.6976219,12z/data=!3m1!5s0x31da185311e1a28f:0xb6c5d1abb375a55e!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da19757b5fe0d9:0xce0b3ddd0be8b558!8m2!3d1.2862514!4d103.8542577!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEYbW9kZXJuX2ZyZW5jaF9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSk1tUXRaRFl3YjJKUGRGUkJFQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABA1!16s%2Fg%2F1wn315nd"
Fish & Co.,sam Tan,"Huge disappointment today, as a customer who have been visting the restaurant since 2018, me and my friends always had enjoyed our meals and time at this restaurant. Until today, when I visitted again with my friend for dinner is our WORST eating experience by far.

It all started when we were waiting to be served, we avoided peak hours at around 4:30PM and though there were almost no customer in the restaurant, the staffs were chatting around and no one came to serve though I believe a few of them saw us. It was only until we signalled when one came over. This was still alright for us but already a bad impression. Can tell that the standards have really dropped.

Next we had our meal as per normal, UNTIL when we were about to finish. One of the staff - FAZIL, took the utensils holder straight, took the receipt which was in there and threw it disrespectfully straight at the table. We were stunned and of course unhappy by such action. If he wanted to take the utensils holder, I thought it was a basic courtesy to ask, not only did he not, he threw the receipt straight. What's worst was there were no customers even queing to be served, don't understand why it was so urgent that he had to act as such? I get much better service and respect at hawker centre and coffee shops and I DO NOT even need to pay service charges. I am paying service charges for such service WOW. And guess what? That is not it, he later came back again and took away my glass when my drink was still HALF FILLED. We may have finished our food but does that mean we won't want our drinks anymore? Hello? We paid for the drinks too!

Seems like only prices increase while service decreased SO MUCH. Congrats! You have just lost yourself a group of loyal customers who visit on a constant basis. We may or may not be the first who was dissapointed by such service but if it does not improve and if FAZIL is still serving, there would only be more. Seriously WORST experience ever, I would reccomend my friends and family to avoid visiting this restaurant again and I would NEVER step food into any branch of this restaurant anymore.",1.0,negative,"https://www.google.com/maps/place/Fish+%26+Co./@1.3394886,103.6691575,14z/data=!3m1!5s0x31da0feccd71a5db:0xd320a963b69936d5!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0f932c000001:0xe3fd23f209e71fbc!8m2!3d1.3399257!4d103.7062886!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESc2VhZm9vZF9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJrZDB4TFNVMW5FQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABBD!16s%2Fg%2F11gbv26h58"
Tong Luck Restaurant 忠樂圓餐室,Joel,Amazing old-school kway chap.. Great value too...,5.0,positive,"https://www.google.com/maps/place/Tong+Luck+Restaurant+%E5%BF%A0%E6%A8%82%E5%9C%93%E9%A4%90%E5%AE%A4/@1.3394886,103.6691575,14z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0fe9d8b33df9:0x13ae42b250b2fe68!8m2!3d1.3457455!4d103.713105!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEMaGF3a2VyX3N0YWxsmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJMYUVweExVSm5FQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIbxAp!16s%2Fg%2F1tht9n7n"
The Happy Cafe,Ratinah Rawi,"Had a late lunch with my hubby at Gain City, Happy Cafe in in Sungei Kadut.

Halal certified.

I ordered the fish and chips, which came with generous, chunky wedges topped with cheese—very tasty! The fish was fresh, though I would have preferred the batter to be a bit crispier. The spicy chili sauce really added a nice kick.

I also had the icy strawberry mint drink, which was super refreshing—perfect for the hot day.

The only downside was that the air conditioning could only really be felt when the exit doors were closed.

Still, overall, I really enjoyed my meal and the experience. Looking forward to coming back again... and getting my new fan fixed next week! 🤗

Musollah avail @ Gain City ground flr.",4.0,positive,"https://www.google.com/maps/place/The+Happy+Cafe/@1.4127717,103.7114744,14z/data=!3m1!5s0x31da121a187bed43:0xc23b36e87c0150f5!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da13287877deed:0xa2cac65e42a1c895!8m2!3d1.4128517!4d103.7458638!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEKcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuVFVSUmNrdFhkbEJCRUFFqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEFCKQBED4!16s%2Fg%2F11h03g5dws"
Tomidou Singapore,Lim Pearly,"Have a great, authentic and luscious Omakase  dinning experience at Tomidou.. Got to savour the famous Oma bluefin tuna,  Uni (from Hokkaido and generous serving!) and  fish sperm sac which was pleasantly tasty.  Chef Akira was affable and the staff were all so friendly and attentive.. Definitely returning for the Oishiii Omakase again ❤️❤️",5.0,positive,"https://www.google.com/maps/place/Tomidou+Singapore/@1.3069321,103.7905639,14z/data=!3m1!5s0x31da198b0d3a9f23:0x7ea89edac22872d4!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da1980cc24c321:0xbe88f0ae51aa944f!8m2!3d1.3069321!4d103.8266128!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgETamFwYW5lc2VfcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOR01rMXRlRzluUlJBQqoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBAh7EEs!16s%2Fg%2F11kq0vnkbv"
Tsukimi Hamburg,Sim Simon,"As evidenced by the shop's wall pics, the restaurant's trade-mark artwork prominently highlights a raw chicken-egg (resembling a full moon) atop a hamburger patty, hence its name ""moon viewing"". Indeed, a very unique and romantic concept!
We ordered 3 signature sets:
*foie gras
*mushroom (kinoko), and
*avocado.
The meat patty was scrumptious and tender to the bite. The tamago (egg) soup was also delightful (not too salty).
(We, as laymen, are puzzled why the industry continues to use the word ""steak"" for the patty.)
The pricing of the menu items was ""pocket-friendly"".
It was overall a pleasant lunch outing for us.
Ms Kim Tang, who attended to our table, was hearty and meticulous in her work. Well done!",4.0,positive,"https://www.google.com/maps/place/Tsukimi+Hamburg/@1.3399257,103.6702397,14z/data=!3m1!5s0x31da0feccd9a4093:0xd320a963d0ae2e88!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0f3f9ced14ff:0xf08642690b5709e8!8m2!3d1.3399257!4d103.7062886!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgETamFwYW5lc2VfcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOc2JuUXpNMnBCUlJBQqoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBQj9ARBA!16s%2Fg%2F11t99m1rdb"
Tsukimi Hamburg,Caleb Tan,"Ordered a few dishes to try. The truffle omuburg was the best. The beef hamburgs were very nicely cooked, slightly charred with a tinge of sweetness. …",5.0,positive,"https://www.google.com/maps/place/Tsukimi+Hamburg/@1.3399257,103.6702397,14z/data=!3m1!5s0x31da0feccd9a4093:0xd320a963d0ae2e88!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0f3f9ced14ff:0xf08642690b5709e8!8m2!3d1.3399257!4d103.7062886!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgETamFwYW5lc2VfcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOc2JuUXpNMnBCUlJBQqoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBQj9ARBA!16s%2Fg%2F11t99m1rdb"
Nalan Restaurant Little India,Joanne Chia,"Been hearing good things about Nalan and a few of us decided to go there for dinner. The menu was rather extensive and we were spoilt for choices, we had the staff recommend us some of their eats. The foods were delicious and flavourful. We enjoyed our dinner. My favourites were the puri and assorted platter.",5.0,positive,"https://www.google.com/maps/place/Nalan+Restaurant+Little+India/@1.2803733,103.807841,14z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da191d8f5c0beb:0x25047850447d8a82!8m2!3d1.30649!4d103.8519744!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEVdmVnZXRhcmlhbl9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5mYlRkSVFuaG5SUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECDIQSQ!16s%2Fg%2F11pdxmscxb"
