business_name,author_name,text,rating,rating_category,place_url
Loong Kee Yong Tau Fu 龍記釀豆腐,Willow Q,"Do not patron this stall! the character of the lady owner of Loong Kee YTF is questionable. There used to be a long operating nice yong tau foo stall by an uncle at this market, the lady owner of Loong Kee used to be the helper of that yong tau foo stall. After learning the rope, she opened a stall just a stall away from the original. Which is a mean thing to do. The original stall was forced to move to the row which the 2 wanton mee and closed down a few years ago. History aside, the taste of Loong Kee dropped a lot ever since they became the only YTF stall in the area. I stopped patron then ever since I saw them picked up ytf which they dropped on the floor and put back on the tray. Stall were also u hygienic when they prepared the food. The stall has no integrity, they not will often OVERCHARGE or give you lesser changes, so make sure to count your changes. My family and most of my neighbour already stopped patron this stall.",1.0,negative,"https://www.google.com/maps/place/Loong+Kee+Yong+Tau+Fu+%E9%BE%8D%E8%A8%98%E9%87%80%E8%B1%86%E8%85%90/@1.3499609,103.6823352,14z/data=!3m1!5s0x31da10035c32bc9f:0xdaff0db2e77cc6e6!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0fcc46fbe74d:0x3a4810b2bd68172c!8m2!3d1.3499609!4d103.7183841!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEMaGF3a2VyX3N0YWxsmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5UVVJKZVZCcVRWSkJFQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQUItwIQLg!16s%2Fg%2F11gj76x2v8"
Sanook Kitchen - Lot One,Loy,"Non of the Thai food actually tastes authentic.
Pad Thai is too sweet and oily. Basil chicken is too wet of sauce and weak fragrant. …",1.0,negative,"https://www.google.com/maps/place/Sanook+Kitchen+-+Lot+One/@1.3852086,103.7088882,14z/data=!3m1!5s0x31da11e999d9114d:0xb825fcecd39bb12c!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da11480d05c313:0x6052e72b1644dfee!8m2!3d1.3852086!4d103.7449371!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEPdGhhaV9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWTVNGUTNTek5rY0RWTWEyOUJSUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECAAQSQ!16s%2Fg%2F11td1g8m51"
Loong Kee Yong Tau Fu 龍記釀豆腐,Percy Poh,impatient female stall helper. too oily. some fried items not fresh soggy. rude service,1.0,negative,"https://www.google.com/maps/place/Loong+Kee+Yong+Tau+Fu+%E9%BE%8D%E8%A8%98%E9%87%80%E8%B1%86%E8%85%90/@1.3499609,103.6823352,14z/data=!3m1!5s0x31da10035c32bc9f:0xdaff0db2e77cc6e6!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0fcc46fbe74d:0x3a4810b2bd68172c!8m2!3d1.3499609!4d103.7183841!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEMaGF3a2VyX3N0YWxsmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5UVVJKZVZCcVRWSkJFQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQUItwIQLg!16s%2Fg%2F11gj76x2v8"
Anandham Chettinad Restaurant,MAI,"As you can refer to the order receipt of the dishes, this is a takeaway order. I personally ordered at the eatery yesterday (while braving with a heavy wet weather hoping to have a good meal) here comes my review.  The prawn briyani, a total disappointment in terms of taste. The prawns are not fresh at all so its a very stale taste while eating and basmati rice is overcooked.  Being a briyani lover I have tasted briyani in many shops around Singapore, from regular hawkers, to authentic Indian Muslim briyanis and also even established restaurants and this is one of the poorly prepared Briyani and Tandoori Briyani is also tasteless.

As for the fish curry. The eatery uses Ikan Tenggiri (local Malay word) also known as Spanish mackerels and I ask for the tail portion. The fish has a mushy texture when break into pieces to eat and tastes sour. Likely the fish maybe going bad soon. Fish curry is a very basic dish for any non-vegetarian Indian eateries, a base curry to use for rice, pratas and etc and even the Fish curry in this shop cannot even make it to 1 star. If the dishes are superb, spending more money for good food is worth it and I strongly believe its okay to pay for good food. This is a overly priced neighbourhood shop at Bukit Batok for a badly cooked briyani and curry fish.  Even didn't provide poppadoms for briyani. I think the only item that taste nice is the Raita (cucumber, carrot and green chillies with yogurt). Being a local Indian, I know how authentic Indian dishes should taste. Compared to smaller eateries at Little India or even in at hawker stalls, I have tasted better Indian cuisine.  This shop seriously has to polish up their culinary skills. For heaven's sake STOP using MSG in all your food.",1.0,negative,"https://www.google.com/maps/place/Anandham+Chettinad+Restaurant/@1.3483489,103.7082049,14z/data=!3m1!5s0x31da10497ffa05ed:0x8af788650700c78e!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da11a61151f5f3:0x27d516bdc45ab7b4!8m2!3d1.3483489!4d103.7442538!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEKcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VRNU5rcFBkbXBuUlJBQqoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBAgnEBw!16s%2Fg%2F11h0g_362m"
Hua Ting Restaurant,Jacqueline Wu,"Extremely disappointed with the food quality at Hua Tin. The lack of standards at this supposedly renowned restaurant is appalling.
Ordered in advance the Longevity Buns takeaway for my mother’s birthday …",1.0,negative,"https://www.google.com/maps/place/Hua+Ting+Restaurant/@1.3548586,103.686695,12z/data=!3m1!5s0x31da170ebf929ee5:0x1bcb2b5b2f519463!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da198cbc2a54c5:0x484b7b982b6768e1!8m2!3d1.3073141!4d103.8289099!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEUY2FudG9uZXNlX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTk9lRGRMT1d0blJSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIHhA5!16s%2Fg%2F1vd73f9g"
HydroDash,John David,"Safety was compromised with overloading of kids at each obstacle, safety guards did not do a proper job of crowd control and each obstacle. On top of that, there were barely enough ladders/steps at every obstacle, so when you fall into the …",1.0,negative,"https://www.google.com/maps/place/HydroDash/@1.250064,103.7850041,14z/data=!4m10!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m5!1s0x31da1d43cc3b3a8b:0x6573079a380538c7!8m2!3d1.2500644!4d103.8210532!16s%2Fg%2F11j7f_rz68"
Common Grill @ Hillion Mall,Kok wee Lim,My pork is pink. Spaghetti is bland and oily. Vegetables are not crunchy or fresh. Only saving grace is the fries.,1.0,negative,"https://www.google.com/maps/place/Common+Grill+@+Hillion+Mall/@1.4019304,103.7148171,14z/data=!3m1!5s0x31da11bb567ae35d:0xaebff8881dd8ffbf!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da119f7f48a841:0xeb2e339d6bdae6db!8m2!3d1.3784298!4d103.763132!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESd2VzdGVybl9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU40ZWxCcVdqRkJSUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECB4QKg!16s%2Fg%2F11sx4_qgs8"
Mr Tandoor,Muqsith Mohamed,Worst food I have eaten in my life. Their biriyani is so bad. Do not buy from this shop,1.0,negative,"https://www.google.com/maps/place/Mr+Tandoor/@1.3333971,103.7067384,14z/data=!3m1!5s0x31da1a9c2d231e3b:0xc77411a9bef9c6c3!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1baaf701b44d:0xf12950dbfc057dbb!8m2!3d1.3118695!4d103.7597825!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEMaGF3a2VyX3N0YWxsmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJ0YTJSeVNFZDNFQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIQxAW!16s%2Fg%2F11l4ng77xl"
Sichuan Tianfu Restaurant (Clementi) 天府川菜 (金文泰),kalani kayson,"I visited this restaurant based on its high ratings, but it turned out to be one of the worst dining decisions I’ve made. All the meats—whether beef or pork—tasted like they’d been frozen for years, with a texture and flavor reminiscent of zombie meat. The service was painfully slow: I ordered three dishes, and the first didn’t arrive until 40 minutes later. The remaining two came only after another 20-minute wait. I genuinely can’t understand how this place has received such positive reviews. Definitely not coming back.",1.0,negative,"https://www.google.com/maps/place/Sichuan+Tianfu+Restaurant+(Clementi)+%E5%A4%A9%E5%BA%9C%E5%B7%9D%E8%8F%9C+(%E9%87%91%E6%96%87%E6%B3%B0)/@1.2975443,103.7273095,14z/data=!3m1!5s0x31da1a91ee28c907:0x1a1713fc8935b898!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1a8e40c040fb:0x9f8f60278dda8354!8m2!3d1.3142853!4d103.7650862!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEKcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSdWFtVllUME5uRUFFqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECAAQSw!16s%2Fg%2F11c6lj845l"
Bistro by Gardenasia,fatin syahirah m noor,Food was mid at best… and not worth the pricetag. I ordered the local fish and chips and fish soup noodle (as recommended in the menu) with both portion sizes left to be desired. I get the vibe of the bistro but will not visit again because I am not paying $60+ for an average tasting meal in this economy,1.0,negative,"https://www.google.com/maps/place/Bistro+by+Gardenasia/@1.4407939,103.6927388,14z/data=!3m1!5s0x31da0d7fe09f10eb:0x8009fffdb44224e7!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da0d7fe1d607fb:0xac696f124b34e6a8!8m2!3d1.4407939!4d103.7287877!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEGYmlzdHJvmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5vTUhGdE1sSm5FQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQUIvgEQSA!16s%2Fg%2F1tfzzl7k"
Siam Square Mookata - Best Mookata in Singapore,Ng Jackaroo,"**Rating: ★☆☆☆☆**

We recently visited Siam Square Mookata and were extremely disappointed with the service. The grill we were given was clearly not hot enough, making it impossible to cook our meat properly. When we raised the issue with the uncle managing the place, he simply brushed us off, saying that the heat was sufficient and there was nothing he could do about it.

Despite our feedback, he didn't offer any assistance or solution, leaving us struggling to cook our food. It took over 10 minutes just to cook a single piece of meat, and even then, it wasn't fully done. The entire experience was frustrating and uncomfortable, as we had to fight with the grill just to eat.

Overall, it was a very disappointing experience, and I would not recommend this place to others.",1.0,negative,"https://www.google.com/maps/place/Siam+Square+Mookata+-+Best+Mookata+in+Singapore/@1.3619464,103.7093647,14z/data=!3m1!5s0x30f11d567e76ac69:0x189a0596bdabf88!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1005a08da5f3:0xae61d88a76112759!8m2!3d1.3339859!4d103.7388698!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgETYmFyYmVjdWVfcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSZk1razNSelpuUlJBQqoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBAgAEDE!16s%2Fg%2F11cn652knz"
Popeyes Jurong Point,Reviewer,"I had paid extra and ordered the Bandung Fizzy Pop. Drink machine was spoilt but the staff did not inform us or bother to put a sign up before customers made their orders. Even when I collected my food, the staff Yan didn’t let me know. It …",1.0,negative,"https://www.google.com/maps/place/Popeyes+Jurong+Point/@1.3388699,103.6694404,14z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0f92d42ab84d:0x645ae213a6d69122!8m2!3d1.3394886!4d103.7052064!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEUZmFzdF9mb29kX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTnVPVTFxTUZGM0VBRaoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBAgYEDc!16s%2Fg%2F11c6vsdfnm"
Uncle Leong Signatures,Nikki Law,"Their chilli crab is a no go.. Jumbo is still the best. Service 👎 Didn't offer to change new plate eventhough our plates full of shells.
Set meal not entitled for 20% grab discount.",1.0,negative,"https://www.google.com/maps/place/Uncle+Leong+Signatures/@1.3272183,103.6424966,14z/data=!3m1!5s0x31da058035291067:0xdeeac7a76de8a9b5!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da15fce6a8b8d5:0x54f0a89edb433561!8m2!3d1.3272183!4d103.6785455!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESY2hpbmVzZV9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU55YzB4SGRXcEJSUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECAAQKw!16s%2Fg%2F11c547mps0"
Entre-Nous Creperie,Sunny Side Up Eats,"thought i found a hidden gem for french crepes but this place is overly priced for mediocre crepes. long waiting time, if the crepes are nice i'm willing to wait but it was disappointing, just look at that avocado it's barely there... for the price charged - cheap ingredients used & service is non-existent. i will give 0 stars if i could...

YAS
OKK
NAH🍳🍳🍳",1.0,negative,"https://www.google.com/maps/place/Entre-Nous+Creperie/@1.2783104,103.6976219,12z/data=!3m1!5s0x31da19a50be193d5:0xc32b344181cc3885!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da19a50a2acb65:0x62c1b4e3e024328f!8m2!3d1.2962283!4d103.8545967!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEIY3JlcGVyaWWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUlBjamh4Tld4M1JSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQITxAy!16s%2Fg%2F1tgdfhhy"
Domino's Pizza,Huilan Tan,"3 out of 4 items were delivered wrongly.
Mozzarella twisty crust came with a normal hand tossed crust despite me paying for the extra charge.  Hawaiian Paradise came with zero  topping.  Was only hand …",1.0,negative,"https://www.google.com/maps/place/Domino's+Pizza/@1.3470348,103.6444482,14z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0fe0009f1891:0x88a548cc8892054f!8m2!3d1.3466913!4d103.6859655!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEUZmFzdF9mb29kX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblRVUnZkR1p1YjBGM0VBRaoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBAgAEDw!16s%2Fg%2F11v9g3nct1"
Siam Square Mookata - Best Mookata in Singapore,GT,"I used to be a regular but not anymore. The heat was so low that the soup was not boiling, it took 1hour plus for the soup to start boiling and we had to pack away the vegetables and mushrooms we ordered as it was impossible for it to be cooked. The meat was marinated well but I don't think the price was worth it. $43 for two pax and the low heat made the dining experience absolutely horrendous.",1.0,negative,"https://www.google.com/maps/place/Siam+Square+Mookata+-+Best+Mookata+in+Singapore/@1.3619464,103.7093647,14z/data=!3m1!5s0x30f11d567e76ac69:0x189a0596bdabf88!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1005a08da5f3:0xae61d88a76112759!8m2!3d1.3339859!4d103.7388698!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgETYmFyYmVjdWVfcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSZk1razNSelpuUlJBQqoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBAgAEDE!16s%2Fg%2F11cn652knz"
Popeyes Jurong Point,Raijin Fenrir,There is no chicken breast. They only have wings thigh and drumstick. They also charge an additional 50 cents a piece when people want their preferred chicken parts. All of this is written on a sign that is placed in a way where consumers …,1.0,negative,"https://www.google.com/maps/place/Popeyes+Jurong+Point/@1.3388699,103.6694404,14z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0f92d42ab84d:0x645ae213a6d69122!8m2!3d1.3394886!4d103.7052064!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEUZmFzdF9mb29kX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTnVPVTFxTUZGM0VBRaoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBAgYEDc!16s%2Fg%2F11c6vsdfnm"
Hei Sushi,Catwoman77,"Just bought 2 boxes of egg sushi. Ask for extra sauce. As 1 pack is not enough. I politely ask for extra pack, auntie raised her voice and said ""NO!"". Not the first time. This old auntie is very rude. Has patronised the stall for few years. Auntie still never change her attitude. Management pls look this working attitude of this staff of yours.",1.0,negative,"https://www.google.com/maps/place/Hei+Sushi/@1.3483489,103.7082049,14z/data=!3m1!5s0x31da100dd76b2dd1:0x5c209a692deb9480!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da100ddadb696b:0x84e1a796d13f44cf!8m2!3d1.3353545!4d103.7470699!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgETamFwYW5lc2VfcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSVU1YTkllRUpCRUFFqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECAAQDQ!16s%2Fg%2F1tdcz5_s"
Soup Restaurant @ Holland Village,Chen SiWei,"Ordered at 1915 for 3 dishes.
Only 2 came as at 1950hrs.
The chicken failed to come after more than half an hours. However, those who had …",1.0,negative,"https://www.google.com/maps/place/Soup+Restaurant+@+Holland+Village/@1.3105313,103.7600848,14z/data=!3m1!5s0x31da1a6b039d1a8d:0x39ad8aca1f0066ff!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1a6b04764ba5:0x1b02a2a85f648c06!8m2!3d1.3105313!4d103.7961337!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEUY2FudG9uZXNlX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTnVObHBNZW5kUlJSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABA-!16s%2Fg%2F11c59tvr39"
Yong Kee Claypot Bak Kut Teh,Wei Dao Lim,"I ordered a braised pig's trotters. This pig's trotters made me realize for the first time that pig's trotters can be cooked to such an unpalatable taste that I wanted to curse.
(My colleague tasted the pig's feet and wanted to curse)",1.0,negative,"https://www.google.com/maps/place/Yong+Kee+Claypot+Bak+Kut+Teh/@1.3499609,103.6823352,14z/data=!3m1!5s0x31da0ff0cce9b0c7:0xfca680d131124b99!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0ffb0b738d0d:0x8ea06c3529809e88!8m2!3d1.334832!4d103.7214561!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEMaGF3a2VyX3N0YWxsmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5rTjFrdE9HTjNFQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABAt!16s%2Fg%2F11d_2p3psy"
Springleaf Prata Place - Junction 10,Chan P,"Dei, you know how to make biryani , kulambu, meen sambal , meen kulambu etc or not. Please sell you biryani to people who are foreigners not to locals. Even the shop at HIllion Mall kopitiam sells a better biryani and kulambu than yours. …",1.0,negative,"https://www.google.com/maps/place/Springleaf+Prata+Place+-+Junction+10/@1.3954146,103.7118008,14z/data=!3m1!5s0x31da122b9321a7e9:0x812f23bb36c0747c!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1157a63b78f9:0x9d16057a308c40a!8m2!3d1.3796104!4d103.7605979!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgERaW5kaWFuX3Jlc3RhdXJhbnSaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnhDVEdONlNqTmliR3d3WVcxc2QwOUlhSEpTYWxGNldUSm9hR1JYWXhBQqoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBAhuEC4!16s%2Fg%2F11h04nmb36"
KOK Sen Restaurant,tan avery,"0 stars if I could. Terrible service. Rude and think their better than you because they have a Michelin award. After tasting the food I don't even know how they got for so many years.

Lack-lustre food. Tofu & Prawn paste Chicken tasted off. vegetable Tasteless
Signature Moonlight horfun and Egg horfun just normal. Can probably get from the Tze char downstairs your house will get faster and better quality Soup didn't even come. Had to ask twice to cancel it.

The tables that came in 20mins after us got their food first. Even then, they had 2 dishes missing by the time we left.
Drinks didn't come for all the tables around and including us.
Rice didn't come until asked for, even though it was indicated during ordering.

Holding tables for reservations for 30mins+ when other customers could've eaten and left in that time frame.

I was gonna bring my friends to try it since it was so highly rated but
thank God I tried it on my own first.
If not really throw face.",1.0,negative,"https://www.google.com/maps/place/KOK+Sen+Restaurant/@1.2794333,103.8055608,14z/data=!3m1!5s0x31da196d823945d9:0x283373ef1f011b3b!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da19727cde43d5:0x83d2647b26f90e37!8m2!3d1.2794333!4d103.8416097!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEWc2luZ2Fwb3JlYW5fcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOS05uRjJiMjVuUlJBQqoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBQi3BRAw!16s%2Fg%2F1tp24swp"
